student_id;annee_academique;departement_code;departement_nom;ue_code;ue_nom;note;enseignants
etu_2024979;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2024980;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;18,76;Prof. Lambert
etu_2024980;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,69;Prof. Lambert
etu_2024980;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,28;"Prof. Moreau;Prof. Durand"
etu_2024981;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;14,47;Prof. Durand
etu_2024981;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,98;Prof. Dubois
etu_2024981;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;9,51;Prof. Durand
etu_2024982;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;5,8;Prof. Lambert
etu_2024982;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,29;Prof. Lambert
etu_2024982;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;15,12;"Prof. Moreau;Prof. Durand"
etu_2024983;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;12,5;"Prof. Martin;Prof. Leroy"
etu_2024983;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,27;Prof. Simon
etu_2024984;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;15,44;"Prof. Martin;Prof. Leroy"
etu_2024984;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;6,21;Prof. Simon
etu_2024985;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;9,23;Prof. Lambert
etu_2024985;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;12,16;Prof. Lambert
etu_2024986;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,89;Prof. Lambert
etu_2024986;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;9,69;Prof. Lambert
etu_2024987;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;7,99;Prof. Lambert
etu_2024987;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;16,47;Prof. Lambert
etu_2024987;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;17,0;"Prof. Moreau;Prof. Durand"
etu_2024988;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024988;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,55;Prof. Lambert
etu_2024988;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,46;"Prof. Moreau;Prof. Durand"
etu_2024989;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;10,19;Prof. Lambert
etu_2024989;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;12,17;Prof. Lambert
etu_2024990;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024990;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,57;Prof. Lambert
etu_2024990;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,27;"Prof. Moreau;Prof. Durand"
etu_2024991;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024991;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;13,49;Prof. Lambert
etu_2024991;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;4,58;"Prof. Moreau;Prof. Durand"
etu_2024992;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;19,68;Prof. Durand
etu_2024992;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,45;Prof. Dubois
etu_2024992;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;16,41;Prof. Durand
etu_2024993;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,78;Prof. Durand
etu_2024993;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,55;Prof. Dubois
etu_2024993;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;9,66;Prof. Durand
etu_2024994;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;8,05;Prof. Lambert
etu_2024994;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;6,57;Prof. Lambert
etu_2024995;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,75;Prof. Durand
etu_2024995;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;14,04;Prof. Dubois
etu_2024995;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,49;Prof. Durand
etu_2024996;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;12,62;"Prof. Martin;Prof. Leroy"
etu_2024996;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,2;Prof. Simon
etu_2024997;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,22;Prof. Durand
etu_2024997;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,69;Prof. Dubois
etu_2024997;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;13,12;Prof. Durand
etu_2024998;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;13,45;"Prof. Martin;Prof. Leroy"
etu_2024998;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;;Prof. Simon
etu_2024999;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;12,74;Prof. Lambert
etu_2024999;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;14,8;Prof. Lambert
etu_2025000;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;4,11;Prof. Lambert
etu_2025000;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;8,72;Prof. Lambert
etu_2025001;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;8,19;Prof. Lambert
etu_2025001;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,89;Prof. Lambert
etu_2025001;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;8,44;"Prof. Moreau;Prof. Durand"
etu_2025002;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;;Prof. Durand
etu_2025002;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,76;Prof. Dubois
etu_2025002;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;15,64;Prof. Durand
etu_2025003;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;16,34;Prof. Lambert
etu_2025003;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;7,33;Prof. Lambert
etu_2025004;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;5,51;Prof. Lambert
etu_2025004;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;;Prof. Lambert
etu_2025005;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;15,09;Prof. Durand
etu_2025005;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,65;Prof. Dubois
etu_2025005;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,21;Prof. Durand
etu_2025006;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;15,09;Prof. Lambert
etu_2025006;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;12,34;Prof. Lambert
etu_2025007;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,71;Prof. Durand
etu_2025007;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,14;Prof. Dubois
etu_2025007;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2025008;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;13,55;"Prof. Martin;Prof. Leroy"
etu_2025008;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;10,85;Prof. Simon
etu_2025009;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,78;Prof. Durand
etu_2025009;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2025009;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,81;Prof. Durand
etu_2025010;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;12,68;"Prof. Martin;Prof. Leroy"
etu_2025010;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;8,77;Prof. Simon
etu_2025011;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,22;Prof. Durand
etu_2025011;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;13,48;Prof. Dubois
etu_2025011;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2025012;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;9,32;Prof. Lambert
etu_2025012;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;10,9;Prof. Lambert
etu_2025013;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,05;Prof. Durand
etu_2025013;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;14,45;Prof. Dubois
etu_2025013;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;13,43;Prof. Durand
etu_2025014;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2025014;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;5,69;Prof. Lambert
etu_2025014;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;12,41;"Prof. Moreau;Prof. Durand"
etu_2025015;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;10,03;Prof. Lambert
etu_2025015;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;12,74;Prof. Lambert
etu_2025016;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2025016;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;6,34;Prof. Lambert
etu_2025016;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;6,84;"Prof. Moreau;Prof. Durand"
etu_2025017;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,07;Prof. Lambert
etu_2025017;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;14,23;Prof. Lambert
etu_2025017;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;15,28;"Prof. Moreau;Prof. Durand"
etu_2025018;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;9,15;Prof. Lambert
etu_2025018;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;10,66;Prof. Lambert
etu_2025019;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;14,91;Prof. Durand
etu_2025019;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;10,26;Prof. Dubois
etu_2025019;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;5,48;Prof. Durand
etu_2025020;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;12,42;Prof. Lambert
etu_2025020;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;18,62;Prof. Lambert
etu_2025021;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;1,8;Prof. Lambert
etu_2025021;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;16,66;Prof. Lambert
etu_2025022;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,7;Prof. Durand
etu_2025022;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;12,79;Prof. Dubois
etu_2025022;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;14,15;Prof. Durand
etu_2025023;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;;Prof. Durand
etu_2025023;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;13,82;Prof. Dubois
etu_2025023;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,62;Prof. Durand
etu_2025024;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,87;Prof. Lambert
etu_2025024;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,62;Prof. Lambert
etu_2025024;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;8,2;"Prof. Moreau;Prof. Durand"
etu_2025025;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;6,22;Prof. Lambert
etu_2025025;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;13,66;Prof. Lambert
etu_2025026;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;15,46;"Prof. Martin;Prof. Leroy"
etu_2025026;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;16,17;Prof. Simon
etu_2025027;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;13,54;Prof. Lambert
etu_2025027;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;17,43;Prof. Lambert
etu_2025028;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,33;Prof. Durand
etu_2025028;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;16,47;Prof. Dubois
etu_2025028;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;15,65;Prof. Durand
etu_2025029;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,2;Prof. Lambert
etu_2025029;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,37;Prof. Lambert
etu_2025029;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,57;"Prof. Moreau;Prof. Durand"
etu_2025030;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,19;Prof. Lambert
etu_2025030;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;5,87;Prof. Lambert
etu_2025031;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;5,48;Prof. Lambert
etu_2025031;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;12,43;Prof. Lambert
etu_2025032;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;12,11;Prof. Lambert
etu_2025032;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;16,64;Prof. Lambert
etu_2025032;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;7,49;"Prof. Moreau;Prof. Durand"
etu_2025033;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;8,47;Prof. Lambert
etu_2025033;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;13,08;Prof. Lambert
etu_2025034;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;8,52;Prof. Lambert
etu_2025034;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;;Prof. Lambert
etu_2025035;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;;Prof. Durand
etu_2025035;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;19,13;Prof. Dubois
etu_2025035;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,17;Prof. Durand
etu_2025036;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;0,0;Prof. Lambert
etu_2025036;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;13,01;Prof. Lambert
etu_2025036;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;10,37;"Prof. Moreau;Prof. Durand"
etu_2025037;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;14,5;"Prof. Martin;Prof. Leroy"
etu_2025037;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;8,37;Prof. Simon
etu_2025038;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;7,34;Prof. Durand
etu_2025038;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2025038;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;9,41;Prof. Durand
etu_2025039;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;7,71;Prof. Durand
etu_2025039;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;14,49;Prof. Dubois
etu_2025039;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,36;Prof. Durand
etu_2025040;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;;Prof. Lambert
etu_2025040;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;11,83;Prof. Lambert
etu_2025041;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;13,33;Prof. Lambert
etu_2025041;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;14,96;Prof. Lambert
etu_2025042;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;11,22;"Prof. Martin;Prof. Leroy"
etu_2025042;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,39;Prof. Simon
etu_2025043;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;14,2;"Prof. Martin;Prof. Leroy"
etu_2025043;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;10,32;Prof. Simon
etu_2025044;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;8,7;"Prof. Martin;Prof. Leroy"
etu_2025044;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;10,39;Prof. Simon
etu_2025045;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;4,78;Prof. Lambert
etu_2025045;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,05;Prof. Lambert
etu_2025045;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;7,92;"Prof. Moreau;Prof. Durand"
etu_2025046;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;8,78;Prof. Lambert
etu_2025046;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;;Prof. Lambert
etu_2025046;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;7,35;"Prof. Moreau;Prof. Durand"
etu_2025047;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,08;Prof. Durand
etu_2025047;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;18,09;Prof. Dubois
etu_2025047;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,16;Prof. Durand
etu_2025048;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;6,63;Prof. Lambert
etu_2025048;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;9,42;Prof. Lambert
etu_2025049;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,68;Prof. Lambert
etu_2025049;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;16,49;Prof. Lambert
etu_2025050;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;9,45;Prof. Lambert
etu_2025050;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;6,78;Prof. Lambert
etu_2025051;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;9,62;"Prof. Martin;Prof. Leroy"
etu_2025051;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;15,31;Prof. Simon
etu_2025052;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,83;Prof. Lambert
etu_2025052;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;10,27;Prof. Lambert
etu_2025053;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;;"Prof. Martin;Prof. Leroy"
etu_2025053;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;10,31;Prof. Simon
etu_2025054;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;13,39;Prof. Lambert
etu_2025054;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;8,42;Prof. Lambert
etu_2025055;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,53;Prof. Durand
etu_2025055;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;10,88;Prof. Dubois
etu_2025055;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;7,67;Prof. Durand
etu_2025056;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;10,95;Prof. Lambert
etu_2025056;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;7,71;Prof. Lambert
etu_2025057;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;16,81;Prof. Lambert
etu_2025057;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;14,3;Prof. Lambert
etu_2025058;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;;Prof. Lambert
etu_2025058;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;14,37;Prof. Lambert
etu_2025059;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;17,43;Prof. Lambert
etu_2025059;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;;Prof. Lambert
etu_2025059;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;5,64;"Prof. Moreau;Prof. Durand"
etu_2025060;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;4,87;"Prof. Martin;Prof. Leroy"
etu_2025060;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;10,86;Prof. Simon
etu_2025061;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;14,67;Prof. Durand
etu_2025061;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,05;Prof. Dubois
etu_2025061;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;15,65;Prof. Durand
etu_2025062;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;10,65;Prof. Lambert
